Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,Food Waste Sector,Units,2016,2017,2018,point,lat,lng
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),4,Afghanistan,HHS,KG,,,,81.73,33.93911,67.709953
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),4,Afghanistan,OOHC,KG,,,,27.64811,33.93911,67.709953
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),4,Afghanistan,RTL,KG,,,,15.64025,33.93911,67.709953
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),8,Albania,HHS,KG,,,,82.7834,41.153332,20.168331
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),8,Albania,OOHC,KG,,,,27.64795,41.153332,20.168331
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),8,Albania,RTL,KG,,,,15.64016,41.153332,20.168331
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),12,Algeria,HHS,KG,,,,91.01628,28.033886,1.659626
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),12,Algeria,OOHC,KG,,,,27.6481,28.033886,1.659626
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),12,Algeria,RTL,KG,,,,15.64025,28.033886,1.659626
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),16,American Samoa,HHS,KG,,,,75.69669,-14.270972,-170.132217
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),16,American Samoa,OOHC,KG,,,,27.64208,-14.270972,-170.132217
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),16,American Samoa,RTL,KG,,,,15.63684,-14.270972,-170.132217
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),20,Andorra,HHS,KG,,,,84.22213,42.546245,1.601554
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),20,Andorra,OOHC,KG,,,,25.55517,42.546245,1.601554
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),20,Andorra,RTL,KG,,,,12.80367,42.546245,1.601554
12,12.4,12.4.2,EN_HAZ_PCAP,"Hazardous waste generated, per capita (Kg)",20,Andorra,N/A,KG,24.88389,19.83844,18.79901,16.89819,42.546245,1.601554
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),24,Angola,HHS,KG,,,,99.5913,-11.202692,17.873887
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),24,Angola,OOHC,KG,,,,27.64808,-11.202692,17.873887
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),24,Angola,RTL,KG,,,,15.64023,-11.202692,17.873887
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),28,Antigua and Barbuda,HHS,KG,,,,73.90935,17.060816,-61.796428
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),28,Antigua and Barbuda,OOHC,KG,,,,25.56647,17.060816,-61.796428
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),28,Antigua and Barbuda,RTL,KG,,,,12.80933,17.060816,-61.796428
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),31,Azerbaijan,HHS,KG,,,,93.04324,40.143105,47.576927
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),31,Azerbaijan,OOHC,KG,,,,27.64802,40.143105,47.576927
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),31,Azerbaijan,RTL,KG,,,,15.6402,40.143105,47.576927
12,12.4,12.4.2,EN_HAZ_PCAP,"Hazardous waste generated, per capita (Kg)",31,Azerbaijan,N/A,KG,64.97528,27.01488,34.04581,31.59055,40.143105,47.576927
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),32,Argentina,HHS,KG,,,,72.4322,-38.416097,-63.616672
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),32,Argentina,OOHC,KG,,,,27.64809,-38.416097,-63.616672
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),32,Argentina,RTL,KG,,,,15.64024,-38.416097,-63.616672
12,12.4,12.4.2,EN_HAZ_PCAP,"Hazardous waste generated, per capita (Kg)",32,Argentina,N/A,KG,16.82933,22.83043,17.57628,17.22542,-38.416097,-63.616672
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),36,Australia,HHS,KG,,,,101.69781,-25.274398,133.775136
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),36,Australia,OOHC,KG,,,,21.67739,-25.274398,133.775136
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),36,Australia,RTL,KG,,,,9.45307,-25.274398,133.775136
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),40,Austria,HHS,KG,,,,38.99997,47.516231,14.550072
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),40,Austria,OOHC,KG,,,,28.385,47.516231,14.550072
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),40,Austria,RTL,KG,,,,8.63071,47.516231,14.550072
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),44,Bahamas,HHS,KG,,,,73.92343,25.03428,-77.39628
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),44,Bahamas,OOHC,KG,,,,25.57134,25.03428,-77.39628
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),44,Bahamas,RTL,KG,,,,12.81177,25.03428,-77.39628
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),48,Bahrain,HHS,KG,,,,131.71205,25.930414,50.637772
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),48,Bahrain,OOHC,KG,,,,25.57098,25.930414,50.637772
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),48,Bahrain,RTL,KG,,,,12.81159,25.930414,50.637772
12,12.4,12.4.2,EN_HAZ_PCAP,"Hazardous waste generated, per capita (Kg)",48,Bahrain,N/A,KG,50.80738,48.04428,51.70781,56.35094,25.930414,50.637772
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),50,Bangladesh,HHS,KG,,,,65.12409,23.684994,90.356331
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),50,Bangladesh,OOHC,KG,,,,3.33915,23.684994,90.356331
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),50,Bangladesh,RTL,KG,,,,15.64023,23.684994,90.356331
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),51,Armenia,HHS,KG,,,,93.04253,40.069099,45.038189
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),51,Armenia,OOHC,KG,,,,27.64781,40.069099,45.038189
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),51,Armenia,RTL,KG,,,,15.64008,40.069099,45.038189
12,12.4,12.4.2,EN_HAZ_PCAP,"Hazardous waste generated, per capita (Kg)",51,Armenia,N/A,KG,209.61846,182.63233,173.07023,192.89705,40.069099,45.038189
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),52,Barbados,HHS,KG,,,,73.91536,13.193887,-59.543198
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),52,Barbados,OOHC,KG,,,,25.56855,13.193887,-59.543198
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),52,Barbados,RTL,KG,,,,12.81037,13.193887,-59.543198
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),56,Belgium,HHS,KG,,,,49.9194,50.503887,4.469936
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),56,Belgium,OOHC,KG,,,,19.70402,50.503887,4.469936
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),56,Belgium,RTL,KG,,,,9.71462,50.503887,4.469936
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),57,Micronesia,HHS,KG,,,,83.61869,7.425554,150.550812
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),57,Micronesia,RTL,KG,,,,14.32225,7.425554,150.550812
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),60,Bermuda,HHS,KG,,,,73.67945,32.321384,-64.75737
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),60,Bermuda,OOHC,KG,,,,25.56715,32.321384,-64.75737
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),60,Bermuda,RTL,KG,,,,12.80967,32.321384,-64.75737
12,12.4,12.4.2,EN_HAZ_PCAP,"Hazardous waste generated, per capita (Kg)",60,Bermuda,N/A,KG,9.4697,8.32805,23.89943,28.79631,32.321384,-64.75737
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),64,Bhutan,HHS,KG,,,,78.62749,27.514162,90.433601
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),64,Bhutan,OOHC,KG,,,,27.64829,27.514162,90.433601
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),64,Bhutan,RTL,KG,,,,15.64035,27.514162,90.433601
12,12.4,12.4.2,EN_EWT_GENPCAP,"Electronic waste generated, per capita (Kg)",64,Bhutan,N/A,KG,,,,1.34977,27.514162,90.433601
12,12.4,12.4.2,EN_HAZ_PCAP,"Hazardous waste generated, per capita (Kg)",64,Bhutan,N/A,KG,,0.57406,,0.46997,27.514162,90.433601
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),70,Bosnia and Herzegovina,HHS,KG,,,,82.78382,43.915886,17.679076
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),70,Bosnia and Herzegovina,OOHC,KG,,,,27.64809,43.915886,17.679076
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),70,Bosnia and Herzegovina,RTL,KG,,,,15.64024,43.915886,17.679076
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),72,Botswana,HHS,KG,,,,91.93965,-22.328474,24.684866
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),72,Botswana,OOHC,KG,,,,27.64804,-22.328474,24.684866
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),72,Botswana,RTL,KG,,,,15.64021,-22.328474,24.684866
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),76,Brazil,HHS,KG,,,,59.59885,-14.235004,-51.92528
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),76,Brazil,OOHC,KG,,,,27.64807,-14.235004,-51.92528
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),76,Brazil,RTL,KG,,,,15.64023,-14.235004,-51.92528
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),84,Belize,HHS,KG,,,,52.6805,17.189877,-88.49765
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),84,Belize,OOHC,KG,,,,27.65155,17.189877,-88.49765
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),84,Belize,RTL,KG,,,,15.64219,17.189877,-88.49765
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),90,Solomon Islands,HHS,KG,,,,91.01333,-9.64571,160.156194
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),90,Solomon Islands,OOHC,KG,,,,27.64721,-9.64571,160.156194
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),90,Solomon Islands,RTL,KG,,,,15.63974,-9.64571,160.156194
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),92,British Virgin Islands,HHS,KG,,,,73.83955,18.420695,-64.639968
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),92,British Virgin Islands,OOHC,KG,,,,25.54232,18.420695,-64.639968
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),92,British Virgin Islands,RTL,KG,,,,12.79723,18.420695,-64.639968
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),96,Brunei,HHS,KG,,,,80.17494,4.535277,114.727669
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),96,Brunei,OOHC,KG,,,,25.57065,4.535277,114.727669
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),96,Brunei,RTL,KG,,,,12.81143,4.535277,114.727669
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),100,Bulgaria,HHS,KG,,,,68.3799,42.733883,25.48583
12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),100,Bulgaria,OOHC,KG,,,,27.64801,42.733883,25.48583
